2021-10-13 18:51:57.560723,3.3,10.2
2021-10-13 18:53:16.096945,3.2,10.1
2021-10-13 18:54:34.676052,3.4,10.6
2021-10-13 18:55:53.238290,3.8,10.8
2021-10-13 18:57:11.782552,3.3,10.9
2021-10-13 18:58:30.356375,3.4,11.5
2021-10-13 18:59:48.938646,3.6,12.2
2021-10-13 19:01:07.535193,3.5,12.8
2021-10-13 19:02:26.096801,4.0,11.0
2021-10-13 19:03:44.689685,3.6,9.3
2021-10-13 19:05:03.286373,3.6,10.1
2021-10-13 19:06:21.846097,3.0,7.8
2021-10-13 19:07:40.442896,3.5,9.0
2021-10-13 19:08:59.036150,2.5,8.0
2021-10-13 19:10:17.596085,3.4,8.6
2021-10-13 19:11:36.170847,3.6,9.9
2021-10-13 19:12:54.707179,3.5,11.3
2021-10-13 19:14:13.261975,3.6,9.5
2021-10-13 19:15:31.847291,3.7,13.2
2021-10-13 19:16:50.436961,3.6,9.9
2021-10-13 19:18:09.034641,3.5,8.8
2021-10-13 19:19:27.626975,3.3,8.7
2021-10-13 19:20:46.223665,3.4,8.7
2021-10-13 19:22:04.806349,3.2,9.7
2021-10-13 19:23:23.400181,3.2,9.0
2021-10-13 19:24:41.996974,3.2,9.6
2021-10-13 19:26:00.589693,3.1,7.4
2021-10-13 19:27:19.184769,3.1,7.8
2021-10-13 19:28:37.767438,3.1,8.5
2021-10-13 19:29:56.360985,3.2,9.0
2021-10-13 19:31:14.951732,2.9,6.9
2021-10-13 19:32:33.545486,2.9,9.4
2021-10-13 19:33:52.101136,2.6,7.6
2021-10-13 19:35:10.688752,3.1,9.4
2021-10-13 19:36:29.271530,3.1,7.6
2021-10-13 19:37:47.851199,3.2,8.1
2021-10-13 19:39:06.444504,2.8,7.7
2021-10-13 19:40:25.033103,2.7,7.3
2021-10-13 19:41:43.597401,3.3,8.1
2021-10-13 19:43:02.180122,3.0,8.7
2021-10-13 19:44:20.760953,3.2,8.0
2021-10-13 19:45:39.346857,3.3,9.1
2021-10-13 19:46:57.943694,3.2,8.9
2021-10-13 19:48:16.493905,3.4,9.3
2021-10-13 19:49:35.053462,3.4,8.8
2021-10-13 19:50:53.601169,2.8,7.8
2021-10-13 19:52:12.193493,3.4,9.3
2021-10-13 19:53:30.789728,3.1,9.0
2021-10-13 19:54:49.381161,3.5,11.2
2021-10-13 19:56:07.972944,2.9,8.4
2021-10-13 19:57:26.569783,2.9,8.6
2021-10-13 19:58:45.157218,3.1,7.2
2021-10-13 20:00:03.753933,2.8,7.0
2021-10-13 20:01:22.286863,3.2,10.3
2021-10-13 20:02:40.836727,3.1,8.6
2021-10-13 20:03:59.432600,2.9,7.9
2021-10-13 20:05:17.975590,3.1,7.4
2021-10-13 20:06:36.573317,3.2,8.5
2021-10-13 20:07:55.166686,2.8,8.3
2021-10-13 20:09:13.759830,2.5,6.6
2021-10-13 20:10:32.350894,3.2,7.9
2021-10-13 20:11:50.947182,2.8,7.5
2021-10-13 20:13:09.544324,3.0,7.6
2021-10-13 20:14:28.097360,3.0,7.5
2021-10-13 20:15:46.687350,3.3,8.6
2021-10-13 20:17:05.231453,2.8,7.6
2021-10-13 20:18:23.783063,2.8,7.4
2021-10-13 20:19:42.351947,2.7,7.2
2021-10-13 20:21:00.907334,2.5,6.1
2021-10-13 20:22:19.500996,3.0,8.6
2021-10-13 20:23:38.081379,2.8,6.9
2021-10-13 20:24:56.674745,2.6,6.2
2021-10-13 20:26:15.271887,2.9,7.2
2021-10-13 20:27:33.847670,2.8,6.9
2021-10-13 20:28:52.435945,2.7,7.2
2021-10-13 20:30:11.032704,3.0,7.3
2021-10-13 20:31:29.597970,2.7,7.2
2021-10-13 20:32:48.192374,3.1,7.2
2021-10-13 20:34:06.757021,2.9,7.6
2021-10-13 20:35:25.296660,3.2,6.9
2021-10-13 20:36:43.841249,3.2,7.9
2021-10-13 20:38:02.432265,3.0,8.0
2021-10-13 20:39:21.001596,3.1,8.1
2021-10-13 20:40:39.595527,2.6,6.6
2021-10-13 20:41:58.188605,3.0,7.9
2021-10-13 20:43:16.763914,3.4,7.5
2021-10-13 20:44:35.360821,2.8,8.0
2021-10-13 20:45:53.956099,2.4,6.2
2021-10-13 20:47:12.549743,2.7,6.4
2021-10-13 20:48:31.098339,2.5,6.0
2021-10-13 20:49:49.690762,2.8,7.9
2021-10-13 20:51:08.282972,3.1,6.7
2021-10-13 20:52:26.830151,2.8,6.2
2021-10-13 20:53:45.373002,3.0,7.1
2021-10-13 20:55:03.934311,3.0,6.7
2021-10-13 20:56:22.511519,2.9,7.3
2021-10-13 20:57:41.097578,2.7,6.9
2021-10-13 20:58:59.641469,2.6,6.1
2021-10-13 21:00:18.189898,2.7,5.9
2021-10-13 21:01:36.784096,2.8,7.7
2021-10-13 21:02:55.350746,2.5,5.8
2021-10-13 21:04:13.943145,3.0,7.5
2021-10-13 21:05:32.539748,3.0,6.4
2021-10-13 21:06:51.077097,2.5,6.5
2021-10-13 21:08:09.670496,2.9,7.0
2021-10-13 21:09:28.210432,2.6,6.4
2021-10-13 21:10:46.764261,2.6,6.4
2021-10-13 21:12:05.356032,3.1,8.4
2021-10-13 21:13:23.948743,2.5,7.1
2021-10-13 21:14:42.516206,3.1,7.3
2021-10-13 21:16:01.071418,3.0,6.7
2021-10-13 21:17:19.656193,2.6,6.1
2021-10-13 21:18:38.200593,2.8,6.7
2021-10-13 21:19:56.736414,2.8,7.3
2021-10-13 21:21:15.328260,3.1,7.2
2021-10-13 21:22:33.924132,3.1,7.9
2021-10-13 21:23:52.517285,3.4,8.0
2021-10-13 21:25:11.101703,2.9,9.1
2021-10-13 21:26:29.662940,2.8,6.8
2021-10-13 21:27:48.255283,3.3,8.4
2021-10-13 21:29:06.850429,3.2,7.4
2021-10-13 21:30:25.395626,3.3,7.7
2021-10-13 21:31:43.992183,3.3,7.9
2021-10-13 21:33:02.543456,3.6,8.9
2021-10-13 21:34:21.096143,2.7,6.3
2021-10-13 21:35:39.681480,3.0,7.6
2021-10-13 21:36:58.217273,2.8,6.9
2021-10-13 21:38:16.810952,2.7,6.5
2021-10-13 21:39:35.348799,2.7,6.3
2021-10-13 21:40:53.937039,2.9,6.6
2021-10-13 21:42:12.532979,3.2,7.4
2021-10-13 21:43:31.097433,2.9,7.6
2021-10-13 21:44:49.694451,2.7,6.4
2021-10-13 21:46:08.271544,2.5,6.8
2021-10-13 21:47:26.848019,2.7,6.0
2021-10-13 21:48:45.444360,2.7,6.2
2021-10-13 21:50:04.035718,3.0,7.4
2021-10-13 21:51:22.624997,2.8,6.2
2021-10-13 21:52:41.206310,2.9,6.3
2021-10-13 21:53:59.796945,2.7,6.1
2021-10-13 21:55:18.339778,2.9,7.6
2021-10-13 21:56:36.877093,2.8,6.4
2021-10-13 21:57:55.421389,3.1,6.8
2021-10-13 21:59:13.956835,2.8,6.8
2021-10-13 22:00:32.497703,3.0,6.7
2021-10-13 22:01:51.040248,3.2,7.2
2021-10-13 22:03:09.576054,3.1,6.8
2021-10-13 22:04:28.120501,2.7,6.2
2021-10-13 22:05:46.687976,2.8,6.8
2021-10-13 22:07:05.262335,2.8,6.7
2021-10-13 22:08:23.850511,3.0,6.8
2021-10-13 22:09:42.443247,2.8,8.0
2021-10-13 22:11:01.040332,2.9,6.4
2021-10-13 22:12:19.633157,2.9,6.6
2021-10-13 22:13:38.225843,2.3,8.3
2021-10-13 22:14:56.815752,2.9,6.6
2021-10-13 22:16:15.395474,3.0,7.8
2021-10-13 22:17:33.980111,2.5,6.4
2021-10-13 22:18:52.516563,2.6,7.8
2021-10-13 22:20:11.056457,2.8,6.3
2021-10-13 22:21:29.600600,2.5,6.6
2021-10-13 22:22:48.187626,2.5,6.3
2021-10-13 22:24:06.731183,2.7,6.5
2021-10-13 22:25:25.266381,2.3,6.0
2021-10-13 22:26:43.846700,2.4,6.6
2021-10-13 22:28:02.440410,2.4,5.9
2021-10-13 22:29:21.036467,2.4,6.4
2021-10-13 22:30:39.599979,2.2,5.4
2021-10-13 22:31:58.192295,2.8,7.2
2021-10-13 22:33:16.763020,2.6,5.9
2021-10-13 22:34:35.351453,2.4,5.9
2021-10-13 22:35:53.943514,2.5,6.4
2021-10-13 22:37:12.539927,2.4,6.2
2021-10-13 22:38:31.097492,2.4,6.2
2021-10-13 22:39:49.689425,2.4,5.8
2021-10-13 22:41:08.260674,2.5,6.8
2021-10-13 22:42:26.796892,2.7,7.1
2021-10-13 22:43:45.373253,2.0,6.4
2021-10-13 22:45:03.928697,2.0,5.2
2021-10-13 22:46:22.514838,2.0,5.3
2021-10-13 22:47:41.101006,2.1,5.6
2021-10-13 22:48:59.693091,2.7,6.6
2021-10-13 22:50:18.287963,2.1,5.6
2021-10-13 22:51:36.836609,2.4,7.3
2021-10-13 22:52:55.426107,2.5,5.9
2021-10-13 22:54:14.021375,2.3,5.9
2021-10-13 22:55:32.594885,2.5,8.0
2021-10-13 22:56:51.172141,2.2,6.0
2021-10-13 22:58:09.746670,2.2,6.3
2021-10-13 22:59:28.286093,1.9,5.0
2021-10-13 23:00:46.870876,2.3,6.1
2021-10-13 23:02:05.466855,2.4,5.9
2021-10-13 23:03:24.040487,2.7,6.4
2021-10-13 23:04:42.596388,2.2,5.3
2021-10-13 23:06:01.172795,2.2,6.0
2021-10-13 23:07:19.726924,2.3,5.9
2021-10-13 23:08:38.277264,2.7,6.9
2021-10-13 23:09:56.850717,2.3,5.8
2021-10-13 23:11:15.441270,2.3,5.7
2021-10-13 23:12:34.033975,1.9,6.7
2021-10-13 23:13:52.600656,2.2,5.7
2021-10-13 23:15:11.194088,2.4,5.4
2021-10-13 23:16:29.789948,2.3,6.3
2021-10-13 23:17:48.346094,2.1,5.3
2021-10-13 23:19:06.916076,2.1,6.0
2021-10-13 23:20:25.512517,2.1,6.1
2021-10-13 23:21:44.097006,2.0,5.4
2021-10-13 23:23:02.685416,2.1,5.8
2021-10-13 23:24:21.243506,2.2,6.5
2021-10-13 23:25:39.781312,2.3,5.7
2021-10-13 23:26:58.351287,2.4,5.8
2021-10-13 23:28:16.936119,2.3,6.1
2021-10-13 23:29:35.531323,2.2,5.5
2021-10-13 23:30:54.096901,2.3,6.4
2021-10-13 23:32:12.676042,2.0,5.3
2021-10-13 23:33:31.274203,2.4,5.8
2021-10-13 23:34:49.848493,2.1,5.5
2021-10-13 23:36:08.445799,2.5,6.2
